date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:55:39	32164/32164	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w7.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w7.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:39	20322/20322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/7.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/7.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:40	17952/17952	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/8.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/8.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:40	22783/22783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/9.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/9.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:40	34754/34754	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/10.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/10.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:40	22993/22993	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w8.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w8.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:40	32655/32655	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w12.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w12.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:41	29129/29129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/13.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/13.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:41	19277/19277	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/14.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/14.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:41	24043/24043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/15.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/15.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:41	29448/29448	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/16.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/16.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:42	21889/21889	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/17.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/17.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:42	24925/24925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/18.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/18.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:42	19797/19797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/19.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/19.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:42	24577/24577	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/20.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/20.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:42	21958/21958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/21.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/21.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:43	20949/20949	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/22.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/22.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:43	20427/20427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/23.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/23.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:43	33344/33344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/6.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/6.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:43	27739/27739	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/2.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/2.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:44	18764/18764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/product/1.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/1.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:44	18845/18845	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/5.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/5.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:44	19082/19082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/12.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/12.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:44	24187/24187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/11.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/11.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:44	24525/24525	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w9.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w9.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:45	37629/37629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/4.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/4.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:45	55073/55073	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/2.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/2.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:45	46683/46683	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/3.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/3.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:45	51529/51529	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/1.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/1.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:46	62125/62125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/5.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/5.jpg	(from https://wphix.com/template/pabna/pabna/index.html)
07:55:46	147623/147623	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/slider/slide3.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/slider/slide3.jpg	(from https://wphix.com/template/pabna/pabna/index-3.html)
07:55:46	32308/32308	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w4.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w4.jpg	(from https://wphix.com/template/pabna/pabna/index-3.html)
07:55:47	38039/38039	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/product/w5.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/product/w5.jpg	(from https://wphix.com/template/pabna/pabna/index-3.html)
07:55:47	38422/38422	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/about.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/about.jpg	(from https://wphix.com/template/pabna/pabna/about.html)
07:55:47	37230/37230	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/team/1.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/team/1.jpg	(from https://wphix.com/template/pabna/pabna/about.html)
07:55:47	28067/28067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/team/2.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/team/2.jpg	(from https://wphix.com/template/pabna/pabna/about.html)
07:55:47	33486/33486	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/team/3.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/team/3.jpg	(from https://wphix.com/template/pabna/pabna/about.html)
07:55:48	25789/25789	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/img/team/4.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/team/4.jpg	(from https://wphix.com/template/pabna/pabna/about.html)
07:55:48	45313/45313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/14.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/14.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:48	50860/50860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/13.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/13.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:49	25849/25849	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/12.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/12.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:49	82616/82616	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/11.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/11.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:49	70294/70294	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/10.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/10.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:49	60493/60493	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/9.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/9.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:50	55463/55463	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/8.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/8.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:50	31826/31826	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/7.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/7.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:50	33168/33168	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/blog/6.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/blog/6.jpg	(from https://wphix.com/template/pabna/pabna/blog-2-column.html)
07:55:50	1693/1693	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/author.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/author.jpg	(from https://wphix.com/template/pabna/pabna/single-blog.html)
07:55:51	7011/7011	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/cart/2.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/cart/2.jpg	(from https://wphix.com/template/pabna/pabna/cart.html)
07:55:51	6638/6638	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2011:50:39%20GMT	https://wphix.com/template/pabna/pabna/img/cart/3.jpg	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/img/cart/3.jpg	(from https://wphix.com/template/pabna/pabna/cart.html)
07:55:51	32922/32922	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Nov%202021%2011:50:40%20GMT	https://wphix.com/template/pabna/pabna/js/jquery.elevateZoom-3.0.8.min.js	C:/Users/THU/Desktop/login/wphix.com/template/pabna/pabna/js/jquery.elevateZoom-3.0.8.min.js	(from https://wphix.com/template/pabna/pabna/product-details.html)
